"metric_month","user_id","cohort_month","User Language","User Age","Game Name","MRR","Paid Users Count","New MRR","Is New Paid User","Expansion MRR","Contraction MRR","Churned Users Count","Churned Revenue"
2022-05-01,Wi8qtp9drPDZD0laCPi2Ng==,2022-05-01,uk,26,game 3,12.99,1,12.99,1,0,0,0,0
2022-05-01,wjWDL/+l9D+LVt/9gNMH5Q==,2022-05-01,ru,20,game 3,12.12,1,12.12,1,0,0,0,0
2022-05-01,Wua5DlzLb2yNeSrcG9Xi3g==,2022-04-01,uk,23,game 3,68.73,1,0,0,8.88,0,1,-68.73
2022-05-01,xiXTXOEbWU+HnGOUmgc9/w==,2022-03-01,uk,20,game 3,73.29,1,0,0,0,-26.55,0,0
2022-05-01,xnLJlU804PSS9tXKmm7gZQ==,2022-04-01,ru,21,game 3,96.06,1,0,0,69.45,0,0,0
2022-05-01,xVwGwMaEG1yZydv5VIfEQA==,2022-05-01,uk,22,game 3,17.4,1,17.4,1,0,0,1,-17.4
2022-05-01,Y/nf8iBu/UCaNAuIRRjVwA==,2022-03-01,uk,15,game 3,15.33,1,0,0,0,-5.1,0,0
2022-05-01,Z7/6qvk8WKH3uR6IMYlCxw==,2022-05-01,uk,30,game 3,12.09,1,12.09,1,0,0,0,0
2022-05-01,ZmjMhgyYl6o8iFq964FEWg==,2022-03-01,ru,17,game 3,27,1,0,0,0,-29.7,0,0
2022-05-01,zmZPan/KZoyrIR2r/SvLdA==,2022-05-01,ru,15,game 3,133.14,1,133.14,1,0,0,1,-133.14
2022-05-01,zSepnWFgLH0tQb1s4mxKZQ==,2022-03-01,uk,24,game 3,16.05,1,0,0,0,-55.47,0,0
2022-05-01,ZxxZ87IcpgSh4lQ/VSIjnA==,2022-04-01,uk,22,game 3,38.76,1,0,0,0,-3.42,0,0
2022-06-01,"06RPvlsFPCmM9ag+iSM/Ag==",2022-04-01,ru,34,game 3,29.07,1,0,0,0.75,0,0,0
2022-06-01,"0A5RkQrm+GBgG7KSFk/xhw==",2022-05-01,uk,31,game 3,48.21,1,0,0,34.41,0,0,0
2022-06-01,"1jx1AjqUwE9sbCyafQnUNQ==",2022-06-01,ru,25,game 3,56.13,1,56.13,1,0,0,0,0
2022-06-01,"2FYEYdoJMUOtbJ6TruruWA==",2022-04-01,ru,20,game 3,22.47,1,0,0,0,-7.86,0,0
2022-06-01,"2Tm77AxZ7h7oCNKgCgMpnQ==",2022-04-01,uk,23,game 3,25.35,1,0,0,0,-46.71,0,0
2022-06-01,"3iITAz/ADjFv3PDTgTjxSg==",2022-03-01,ru,16,game 3,34.35,1,0,0,18.66,0,0,0
2022-06-01,"3KHhqZr7/1n2+bTP13WuXA==",2022-06-01,uk,16,game 3,74.85,1,74.85,1,0,0,1,-74.85
2022-06-01,"3Whh6FLR1MSfsuHKVdCEYQ==",2022-04-01,uk,21,game 3,20.13,1,0,0,7.77,0,0,0
2022-06-01,"3Xuq0acIoGEgw19qflIoog==",2022-06-01,uk,25,game 3,12.69,1,12.69,1,0,0,0,0
2022-06-01,"4b7l8C489HEJirtoe7xtFg==",2022-03-01,uk,20,game 3,22.83,1,0,0,0,-3.57,0,0
2022-06-01,"4btLP2zvi8eBV0t08fdkKQ==",2022-03-01,ru,20,game 3,27.87,1,0,0,0,-63.81,0,0
2022-06-01,"4pssft0TgDfiQexjbe25lw==",2022-06-01,ru,26,game 3,14.76,1,14.76,1,0,0,0,0
2022-06-01,"6We7zBO7mVbNxGEl/xPKVg==",2022-05-01,uk,19,game 3,28.95,1,0,0,6.21,0,0,0
2022-06-01,"72brUr/DKItStlTen5pHYg==",2022-03-01,uk,24,game 3,86.91,1,0,0,66.99,0,0,0
2022-06-01,"75lEf3nSWLSf6GncqhR9gQ==",2022-03-01,ru,22,game 3,86.85,1,0,0,28.59,0,0,0
2022-06-01,"787jk0VnxM8/sv/0TkvO6A==",2022-03-01,uk,20,game 3,97.95,1,0,0,61.2,0,0,0
2022-06-01,"7EPlnA7OQ9MhMx+od6FA9g==",2022-03-01,ru,23,game 3,12.39,1,0,0,0,-38.79,1,-12.39
2022-06-01,"7ew71UmoMb73L41PM/YL/w==",2022-05-01,uk,17,game 3,34.11,1,0,0,2.01,0,0,0
2022-06-01,"7GE5h/3N3lcro3K9T3aujw==",2022-03-01,ru,32,game 3,144.75,1,0,0,25.8,0,0,0
2022-06-01,"7zbxKst2yi3pfdVI8iEChw==",2022-04-01,ru,15,game 3,13.05,1,0,0,0,-10.26,1,-13.05
2022-06-01,"9IWUQ1iWPfYSSN2tWuVqMQ==",2022-05-01,ru,24,game 3,88.08,1,0,0,75.6,0,0,0
2022-06-01,A1qVjssGQ+ZUWZu3Z5DzTA==,2022-03-01,uk,24,game 3,107.4,1,0,0,93.45,0,0,0
2022-06-01,AN9at3LlvDamqXq8dvHD4w==,2022-03-01,ru,24,game 3,18.99,1,0,0,0,-47.58,0,0
2022-06-01,aQDvOXzsDAJWi3Y47ptRPg==,2022-04-01,ru,20,game 3,19.08,1,0,0,0,-20.22,1,-19.08
2022-06-01,b3TBQFxyCxxypmPajF+jXw==,2022-03-01,uk,15,game 3,71.31,1,0,0,42.63,0,1,-71.31
2022-06-01,B4b6v6eUHvAVOeAQk6EEiw==,2022-03-01,ru,23,game 3,96.33,1,0,0,32.73,0,0,0
2022-06-01,b6lW5fOrJiJUE7dwhEp9VQ==,2022-05-01,ru,17,game 3,41.07,1,0,0,0,-53.04,0,0
2022-06-01,Bcs3CbYx2EpbL9otxlEUmg==,2022-03-01,uk,18,game 3,31.38,1,0,0,0.66,0,0,0
2022-06-01,BDvlXttM/hbupcLic+5ZWg==,2022-05-01,uk,29,game 3,46.53,1,0,0,33.6,0,1,-46.53
2022-06-01,BJlqmsfEshc/QjsD7VgEjg==,2022-04-01,ru,18,game 3,113.76,1,0,0,83.1,0,1,-113.76
2022-06-01,BTD3ZjLKfkT6ZRBT9zRwtg==,2022-05-01,uk,14,game 3,46.2,1,0,0,0,-19.53,0,0
2022-06-01,crKNTIblJ0113SKEtSJQHw==,2022-05-01,uk,16,game 3,29.97,1,0,0,0,-64.02,0,0
2022-06-01,DAMO0tILVRlXZhYONdvs0Q==,2022-06-01,uk,15,game 3,53.55,1,53.55,1,0,0,0,0
2022-06-01,Dbff3x5cRk6/tUY3WQdzFQ==,2022-04-01,uk,21,game 3,32.37,1,0,0,1.17,0,0,0
2022-06-01,DorDcyqBWMg5IEaflqn5Xw==,2022-04-01,ru,23,game 3,13.89,1,0,0,0,-23.73,1,-13.89
2022-06-01,dp8g3Zsy2hCfov8GumRuWg==,2022-06-01,ru,19,game 3,13.89,1,13.89,1,0,0,1,-13.89
2022-06-01,dpfu6t8G4blqMn55KM8bSg==,2022-04-01,uk,16,game 3,17.64,1,0,0,0,-15.51,0,0
2022-06-01,DqezK7HAqZ+GovyRuzxD1A==,2022-04-01,uk,23,game 3,86.49,1,0,0,14.34,0,0,0
2022-06-01,e/6IajqZ922YY1rh2ErMJQ==,2022-06-01,en,25,game 3,33.51,1,33.51,1,0,0,0,0
2022-06-01,eCd4MBHIR4qUWapg05TFLQ==,2022-04-01,ru,18,game 3,25.65,1,0,0,11.1,0,0,0
2022-06-01,eoqO46DzxSrKA2rredUNyQ==,2022-06-01,uk,24,game 3,13.5,1,13.5,1,0,0,0,0
2022-06-01,er3/fOrRpmyqiRaC0CaFcg==,2022-05-01,uk,21,game 3,103.71,1,0,0,56.49,0,0,0
2022-06-01,F9Jtg6+0qPUKWDgBJxG8cA==,2022-04-01,ru,18,game 3,89.07,1,0,0,40.62,0,0,0
2022-06-01,fDgyPW0yy0+9ietMvl0vmA==,2022-06-01,ru,18,game 3,19.98,1,19.98,1,0,0,0,0
2022-06-01,GEAVJz1gd3SThbDZR01fcA==,2022-04-01,uk,14,game 3,36.06,1,0,0,0,-12.24,0,0
2022-06-01,geIiJ1L04w2qAE0qzQUb2g==,2022-06-01,uk,23,game 3,51.24,1,51.24,1,0,0,0,0
2022-06-01,Ghk2iJmzSUW4qLsmJgwOcw==,2022-03-01,uk,16,game 3,82.8,1,0,0,15.51,0,0,0
2022-06-01,gPRMy8HkmaiyX+13OxuP/A==,2022-04-01,ru,21,game 3,41.52,1,0,0,19.35,0,0,0
2022-06-01,Grpkzd4XIHh+ZbTMNxnUGg==,2022-04-01,ru,30,game 3,14.49,1,0,0,0,-27.39,1,-14.49
2022-06-01,GUNmu9bjwltT1/vYgzDEDQ==,2022-06-01,uk,16,game 3,13.56,1,13.56,1,0,0,1,-13.56
2022-06-01,H2Tik+BqoLgAQX4uSw/8vA==,2022-04-01,uk,30,game 3,51.21,1,0,0,39.12,0,0,0
2022-06-01,Hamw6F2EZmJfI2glmE2NEg==,2022-04-01,ru,24,game 3,32.07,1,0,0,16.47,0,0,0
2022-06-01,HjI8n/FVfaGZ4bIEwrZPGw==,2022-06-01,ru,29,game 3,31.8,1,31.8,1,0,0,1,-31.8
2022-06-01,HxWcXHURvvtOJkrXAcDxQg==,2022-03-01,uk,15,game 3,66.96,1,0,0,0,-55.98,0,0
2022-06-01,IdKyooyTjAbvCA7p+ujKCw==,2022-05-01,uk,19,game 3,103.14,1,0,0,0,-50.4,0,0
2022-06-01,iFFApiXZ2wPdS666BLpKZw==,2022-03-01,uk,18,game 3,34.89,1,0,0,0,-15.03,0,0
2022-06-01,ildaqkizLaFesmkjCvlzmQ==,2022-06-01,uk,24,game 3,54.54,1,54.54,1,0,0,0,0
2022-06-01,J6WNl39fdxaY8ZtvV8wNkw==,2022-03-01,uk,18,game 3,41.85,1,0,0,16.86,0,1,-41.85
2022-06-01,JBV4ilPNTtWevrqq146kyg==,2022-06-01,uk,43,game 3,16.38,1,16.38,1,0,0,0,0
2022-06-01,Jp0hnV9XOJGVV5jpFhlqgQ==,2022-03-01,uk,25,game 3,63.39,1,0,0,45.33,0,1,-63.39
2022-06-01,jVhb69DTRT5TSWYEiUrlbg==,2022-03-01,uk,20,game 3,66.45,1,0,0,12.18,0,0,0
2022-06-01,K/6KHxREKTlFZXRfBNVNuQ==,2022-04-01,ru,19,game 3,14.64,1,0,0,1.38,0,0,0
2022-06-01,Lug+Yg90jslWgHEN6dc+Ng==,2022-04-01,uk,21,game 3,18.66,1,0,0,0,-63.57,0,0
2022-06-01,LWAxWBdiFs/25YxI4ZGthA==,2022-05-01,ru,17,game 3,18.54,1,0,0,0,-67.92,1,-18.54
2022-06-01,MRcEXu/KG95hsIyJM/816A==,2022-05-01,uk,32,game 3,23.4,1,0,0,0,-14.58,0,0
2022-06-01,nPrRQwP3UZo2KBlM2mJ8fg==,2022-04-01,uk,24,game 3,65.25,1,0,0,0,-4.83,0,0
2022-06-01,o55dseByUOl9s5IQCz1kuQ==,2022-03-01,uk,22,game 3,13.26,1,0,0,0,-3.18,0,0
2022-06-01,ojVPXYZw2oeGtcmG7LcLGA==,2022-04-01,en,20,game 3,98.37,1,0,0,22.47,0,0,0
2022-06-01,orbgZNBGuhZZx63HTAbyIw==,2022-04-01,uk,25,game 3,117.48,1,0,0,0,-38.49,0,0
2022-06-01,Ox0UcaMHdCuTLe5/JQrJMQ==,2022-06-01,ru,18,game 3,17.76,1,17.76,1,0,0,0,0
2022-06-01,pLOCMIX+imLIzoDehgdOPA==,2022-05-01,uk,22,game 3,55.53,1,0,0,0,-12.63,0,0
2022-06-01,pz7LUOs9i7xgncmHVxQvOw==,2022-03-01,ru,24,game 3,89.61,1,0,0,50.01,0,0,0
2022-06-01,qEF/fPDQLJPXIx6RiSIP1A==,2022-05-01,uk,20,game 3,32.04,1,0,0,10.2,0,0,0
2022-06-01,qmZRB16NnnCdNHWUcSyVDQ==,2022-06-01,ru,37,game 3,52.83,1,52.83,1,0,0,0,0
2022-06-01,QoHEss2e+b385deeX2p39Q==,2022-06-01,ru,22,game 3,41.04,1,41.04,1,0,0,0,0
2022-06-01,qqYyR2vRI+7pgiuyTnVM+A==,2022-05-01,ru,19,game 3,36.84,1,0,0,0,-3.33,0,0
2022-06-01,q/Tz1C31XWaBUDrRn2ezDw==,2022-05-01,uk,21,game 3,72.48,1,0,0,54.84,0,0,0
2022-06-01,QZBiEFECZAgVl5IkN9/cFw==,2022-05-01,en,16,game 3,41.88,1,0,0,0,-49.29,0,0
2022-06-01,r9AjQVS2nstu5lpVmDlihA==,2022-06-01,ru,22,game 3,53.28,1,53.28,1,0,0,0,0
2022-06-01,RQBsCvxlogTNUidSygqgcQ==,2022-05-01,uk,28,game 3,17.07,1,0,0,4.89,0,0,0
2022-06-01,RsmjZqhi61Kd7U5ihaXhDw==,2022-06-01,uk,30,game 3,68.58,1,68.58,1,0,0,1,-68.58
2022-06-01,rw8yxS9+t5PvgINa7EhMvQ==,2022-06-01,uk,18,game 3,49.92,1,49.92,1,0,0,0,0
2022-06-01,RwtKwrRSrVpyAMRaDyhr8g==,2022-05-01,uk,44,game 3,63.78,1,0,0,39.72,0,1,-63.78
2022-06-01,S+4OKFlwA3L8VcjOt8TurA==,2022-05-01,uk,29,game 3,29.16,1,0,0,13.92,0,0,0
2022-06-01,sCKPcG1GIuOo593nRuu1Cw==,2022-06-01,uk,25,game 3,61.11,1,61.11,1,0,0,1,-61.11
2022-06-01,ShEJVi+TtuQlvdw2uetd/Q==,2022-04-01,uk,22,game 3,32.13,1,0,0,4.26,0,1,-32.13
2022-06-01,SyWxmJ+Ha8K2C9UJt8blVA==,2022-03-01,ru,25,game 3,63.45,1,0,0,46.65,0,1,-63.45
2022-06-01,to3TWHIKMGoINAlfTdWn+w==,2022-06-01,uk,28,game 3,35.34,1,35.34,1,0,0,0,0
2022-06-01,T+RA0/fgzbUBLF89D4AEDA==,2022-03-01,ru,23,game 3,31.44,1,0,0,0,-14.04,0,0
2022-06-01,TWDA+aUZ8OPMHOtz5cPPXA==,2022-04-01,ru,20,game 3,14.07,1,0,0,0,-13.35,1,-14.07
2022-06-01,Uen3Ap0lnrgWVWJtFCSo7g==,2022-03-01,ru,17,game 3,55.23,1,0,0,7.35,0,0,0
2022-06-01,urYfKANRgMuaQO9lQnBgnQ==,2022-05-01,uk,31,game 3,13.26,1,0,0,0.6,0,0,0
2022-06-01,V7J42heW8l19wiBJ8UpRyw==,2022-03-01,ru,25,game 3,31.95,1,0,0,0,-10.77,0,0
2022-06-01,v9uJC6CIm0KR00+LpWQUBg==,2022-06-01,uk,18,game 3,30.87,1,30.87,1,0,0,0,0
2022-06-01,Veep00i4vvZbTAVD6GMoiA==,2022-03-01,uk,38,game 3,36.78,1,0,0,0,-11.55,0,0
2022-06-01,W6fRYNhsTNHQkvkoFEUaVQ==,2022-03-01,uk,16,game 3,55.02,1,0,0,0,-40.89,0,0
2022-06-01,WDsSR+yQGqoMMBfCxqkZlw==,2022-05-01,uk,24,game 3,91.05,1,0,0,42,0,0,0
2022-06-01,wDXJbTe2RLmAMKsPm5zZDg==,2022-05-01,ru,17,game 3,204.48,1,0,0,130.47,0,0,0
2022-06-01,Wi8qtp9drPDZD0laCPi2Ng==,2022-05-01,uk,26,game 3,14.04,1,0,0,1.05,0,1,-14.04
2022-06-01,wjWDL/+l9D+LVt/9gNMH5Q==,2022-05-01,ru,20,game 3,13.08,1,0,0,0.96,0,0,0
2022-06-01,WSQTlRZJRg4Rb+rqe56nJg==,2022-06-01,uk,26,game 3,14.7,1,14.7,1,0,0,0,0
2022-06-01,xiXTXOEbWU+HnGOUmgc9/w==,2022-03-01,uk,20,game 3,15.06,1,0,0,0,-58.23,0,0
2022-06-01,xnLJlU804PSS9tXKmm7gZQ==,2022-04-01,ru,21,game 3,35.88,1,0,0,0,-60.18,0,0
2022-06-01,xt/PY4N2zkZQgtlZ9Cg82w==,2022-06-01,ru,24,game 3,67.71,1,67.71,1,0,0,0,0
2022-06-01,Y/nf8iBu/UCaNAuIRRjVwA==,2022-03-01,uk,15,game 3,41.13,1,0,0,25.8,0,0,0
2022-06-01,Z7/6qvk8WKH3uR6IMYlCxw==,2022-05-01,uk,30,game 3,14.43,1,0,0,2.34,0,0,0
2022-06-01,ZgTMXDOYCQOiAw4VI8H7AA==,2022-06-01,uk,25,game 3,14.55,1,14.55,1,0,0,0,0
2022-06-01,ZmjMhgyYl6o8iFq964FEWg==,2022-03-01,ru,17,game 3,68.58,1,0,0,41.58,0,0,0
2022-06-01,zSepnWFgLH0tQb1s4mxKZQ==,2022-03-01,uk,24,game 3,25.56,1,0,0,9.51,0,0,0
2022-06-01,ZU1vF9G4TjB+iEZ001MU3g==,2022-06-01,ru,29,game 3,17.22,1,17.22,1,0,0,0,0
2022-06-01,ZxxZ87IcpgSh4lQ/VSIjnA==,2022-04-01,uk,22,game 3,71.97,1,0,0,33.21,0,0,0
2022-07-01,"06RPvlsFPCmM9ag+iSM/Ag==",2022-04-01,ru,34,game 3,25.23,1,0,0,0,-3.84,0,0
2022-07-01,"0A5RkQrm+GBgG7KSFk/xhw==",2022-05-01,uk,31,game 3,52.77,1,0,0,4.56,0,0,0
2022-07-01,"14RMzQMoG017OLkaDBFjng==",2022-07-01,uk,36,game 3,14.43,1,14.43,1,0,0,1,-14.43
2022-07-01,"1jx1AjqUwE9sbCyafQnUNQ==",2022-06-01,ru,25,game 3,16.29,1,0,0,0,-39.84,0,0
2022-07-01,"2FYEYdoJMUOtbJ6TruruWA==",2022-04-01,ru,20,game 3,24.84,1,0,0,2.37,0,0,0
2022-07-01,"2Tm77AxZ7h7oCNKgCgMpnQ==",2022-04-01,uk,23,game 3,38.1,1,0,0,12.75,0,1,-38.1
2022-07-01,"3iITAz/ADjFv3PDTgTjxSg==",2022-03-01,ru,16,game 3,50.58,1,0,0,16.23,0,0,0
2022-07-01,"3rCdNEPkh3vwmYB0BVadEw==",2022-05-01,ru,27,game 3,21.87,1,0,0,0,-0.99,0,0
2022-07-01,"3Whh6FLR1MSfsuHKVdCEYQ==",2022-04-01,uk,21,game 3,15.78,1,0,0,0,-4.35,0,0
2022-07-01,"3Xuq0acIoGEgw19qflIoog==",2022-06-01,uk,25,game 3,41.73,1,0,0,29.04,0,0,0
2022-07-01,"4b7l8C489HEJirtoe7xtFg==",2022-03-01,uk,20,game 3,89.28,1,0,0,66.45,0,0,0
2022-07-01,"4btLP2zvi8eBV0t08fdkKQ==",2022-03-01,ru,20,game 3,40.71,1,0,0,12.84,0,0,0
2022-07-01,"4oH5e29koOH9zNYW8Kwcsg==",2022-05-01,uk,28,game 3,18.06,1,0,0,5.07,0,0,0
2022-07-01,"4pssft0TgDfiQexjbe25lw==",2022-06-01,ru,26,game 3,14.43,1,0,0,0,-0.33,0,0
2022-07-01,"5a/eDajN+4bJdigfI5TWoQ==",2022-07-01,ru,17,game 3,12.87,1,12.87,1,0,0,1,-12.87
2022-07-01,"6We7zBO7mVbNxGEl/xPKVg==",2022-05-01,uk,19,game 3,118.83,1,0,0,89.88,0,0,0
2022-07-01,"72brUr/DKItStlTen5pHYg==",2022-03-01,uk,24,game 3,37.11,1,0,0,0,-49.8,0,0
2022-07-01,"75lEf3nSWLSf6GncqhR9gQ==",2022-03-01,ru,22,game 3,49.23,1,0,0,0,-37.62,1,-49.23
2022-07-01,"787jk0VnxM8/sv/0TkvO6A==",2022-03-01,uk,20,game 3,21.48,1,0,0,0,-76.47,0,0
2022-07-01,"7BqUeLmbiug63XrWs2+ZQQ==",2022-07-01,ru,15,game 3,61.41,1,61.41,1,0,0,0,0
2022-07-01,"7ew71UmoMb73L41PM/YL/w==",2022-05-01,uk,17,game 3,40.23,1,0,0,6.12,0,0,0
2022-07-01,"7GE5h/3N3lcro3K9T3aujw==",2022-03-01,ru,32,game 3,89.04,1,0,0,0,-55.71,0,0
2022-07-01,"7SeM1pmnTTTXfhI+x3ldng==",2022-03-01,ru,22,game 3,82.32,1,0,0,19.71,0,0,0
2022-07-01,"7vnYIRqjBNlAyBbtPg02tQ==",2022-07-01,uk,21,game 3,31.59,1,31.59,1,0,0,0,0
2022-07-01,"7zai/c69uF/NhB95HgKuYw==",2022-07-01,uk,16,game 3,62.25,1,62.25,1,0,0,0,0
2022-07-01,"8ncYOMYXeKDelzX40EnuLA==",2022-07-01,uk,19,game 3,86.94,1,86.94,1,0,0,0,0
2022-07-01,"9IWUQ1iWPfYSSN2tWuVqMQ==",2022-05-01,ru,24,game 3,120.75,1,0,0,32.67,0,0,0
2022-07-01,A1qVjssGQ+ZUWZu3Z5DzTA==,2022-03-01,uk,24,game 3,64.44,1,0,0,0,-42.96,0,0
2022-07-01,An7gG7hfETivAjfokQv3Ww==,2022-07-01,uk,23,game 3,45.03,1,45.03,1,0,0,0,0
2022-07-01,AN9at3LlvDamqXq8dvHD4w==,2022-03-01,ru,24,game 3,13.71,1,0,0,0,-5.28,0,0
2022-07-01,B4b6v6eUHvAVOeAQk6EEiw==,2022-03-01,ru,23,game 3,20.79,1,0,0,0,-75.54,0,0
2022-07-01,b6lW5fOrJiJUE7dwhEp9VQ==,2022-05-01,ru,17,game 3,15.21,1,0,0,0,-25.86,0,0
2022-07-01,B7ziVc7jLVg/+snNIp3hLQ==,2022-07-01,uk,19,game 3,13.71,1,13.71,1,0,0,1,-13.71
2022-07-01,Bcs3CbYx2EpbL9otxlEUmg==,2022-03-01,uk,18,game 3,106.59,1,0,0,75.21,0,0,0
2022-07-01,BH4aptg763J0WNnw0OS9hw==,2022-07-01,ru,18,game 3,15.21,1,15.21,1,0,0,1,-15.21
2022-07-01,BTD3ZjLKfkT6ZRBT9zRwtg==,2022-05-01,uk,14,game 3,12.9,1,0,0,0,-33.3,0,0
2022-07-01,C6w5XTf8lIfc+VFmC7/bVw==,2022-07-01,uk,40,game 3,14.25,1,14.25,1,0,0,1,-14.25
2022-07-01,cOCixiBbcAHemYgbNdoTcw==,2022-07-01,uk,20,game 3,68.04,1,68.04,1,0,0,1,-68.04
2022-07-01,crKNTIblJ0113SKEtSJQHw==,2022-05-01,uk,16,game 3,107.25,1,0,0,77.28,0,0,0
2022-07-01,DAMO0tILVRlXZhYONdvs0Q==,2022-06-01,uk,15,game 3,53.31,1,0,0,0,-0.24,0,0
2022-07-01,Dbff3x5cRk6/tUY3WQdzFQ==,2022-04-01,uk,21,game 3,100.83,1,0,0,68.46,0,0,0
2022-07-01,dpfu6t8G4blqMn55KM8bSg==,2022-04-01,uk,16,game 3,12.03,1,0,0,0,-5.61,0,0
2022-07-01,dQAFHVkiiCKfawYALbHZeA==,2022-07-01,uk,26,game 3,16.38,1,16.38,1,0,0,0,0
2022-07-01,DqezK7HAqZ+GovyRuzxD1A==,2022-04-01,uk,23,game 3,120.51,1,0,0,34.02,0,1,-120.51
2022-07-01,dUXVADLWvf2uvh+Q6TNrMw==,2022-07-01,ru,19,game 3,12.15,1,12.15,1,0,0,1,-12.15
2022-07-01,e/6IajqZ922YY1rh2ErMJQ==,2022-06-01,en,25,game 3,148.98,1,0,0,115.47,0,0,0
2022-07-01,eCd4MBHIR4qUWapg05TFLQ==,2022-04-01,ru,18,game 3,31.86,1,0,0,6.21,0,0,0
2022-07-01,eLWkkjmSeHVGjb9tp+CJpQ==,2022-07-01,uk,19,game 3,22.5,1,22.5,1,0,0,0,0
2022-07-01,eoqO46DzxSrKA2rredUNyQ==,2022-06-01,uk,24,game 3,60.72,1,0,0,47.22,0,0,0
2022-07-01,er3/fOrRpmyqiRaC0CaFcg==,2022-05-01,uk,21,game 3,39.87,1,0,0,0,-63.84,0,0
2022-07-01,F03P4YcFbbtcWUlujjIQmQ==,2022-07-01,ru,20,game 3,33.24,1,33.24,1,0,0,0,0
2022-07-01,F9Jtg6+0qPUKWDgBJxG8cA==,2022-04-01,ru,18,game 3,31.59,1,0,0,0,-57.48,0,0
2022-07-01,fDgyPW0yy0+9ietMvl0vmA==,2022-06-01,ru,18,game 3,32.94,1,0,0,12.96,0,0,0
2022-07-01,Fqu+/F0rn1G4YP3f3yHA1Q==,2022-04-01,uk,21,game 3,36.66,1,0,0,15.93,0,1,-36.66
2022-07-01,fuL+cD0zV6Gn4ypTYmXUgw==,2022-07-01,uk,16,game 3,57.39,1,57.39,1,0,0,0,0
2022-07-01,fvYhEtD56gROaXqCi9/z/Q==,2022-07-01,uk,19,game 3,72.57,1,72.57,1,0,0,0,0
2022-07-01,G9053rs6jbKItKUhrUdLew==,2022-07-01,uk,27,game 3,47.01,1,47.01,1,0,0,0,0
2022-07-01,GEAVJz1gd3SThbDZR01fcA==,2022-04-01,uk,14,game 3,75.36,1,0,0,39.3,0,1,-75.36
2022-07-01,geIiJ1L04w2qAE0qzQUb2g==,2022-06-01,uk,23,game 3,107.07,1,0,0,55.83,0,0,0
2022-07-01,Ghk2iJmzSUW4qLsmJgwOcw==,2022-03-01,uk,16,game 3,45.96,1,0,0,0,-36.84,0,0
2022-07-01,GOl6BQXsy0zvbvIWIoKEQw==,2022-05-01,ru,18,game 3,114.75,1,0,0,50.1,0,0,0
2022-07-01,gPRMy8HkmaiyX+13OxuP/A==,2022-04-01,ru,21,game 3,85.17,1,0,0,43.65,0,0,0
2022-07-01,gT0iqDKuIXNm4ceMd9eZ1A==,2022-07-01,uk,20,game 3,92.19,1,92.19,1,0,0,0,0
2022-07-01,H2Tik+BqoLgAQX4uSw/8vA==,2022-04-01,uk,30,game 3,18.12,1,0,0,0,-33.09,1,-18.12
2022-07-01,Hamw6F2EZmJfI2glmE2NEg==,2022-04-01,ru,24,game 3,55.89,1,0,0,23.82,0,0,0
2022-07-01,hi1ErLiMLDP0HWvMqLKv6g==,2022-07-01,ru,18,game 3,117.78,1,117.78,1,0,0,0,0
2022-07-01,HJccOn6v5KHqBa8wRu42oQ==,2022-03-01,uk,20,game 3,25.2,1,0,0,6.36,0,1,-25.2
2022-07-01,hvvcK5gx+FdZE6DZA3df+Q==,2022-07-01,uk,29,game 3,13.92,1,13.92,1,0,0,1,-13.92
2022-07-01,HWpnvfSvYzUsQCcCKhetIg==,2022-07-01,uk,19,game 3,28.23,1,28.23,1,0,0,0,0
2022-07-01,HxWcXHURvvtOJkrXAcDxQg==,2022-03-01,uk,15,game 3,41.67,1,0,0,0,-25.29,0,0
2022-07-01,IdKyooyTjAbvCA7p+ujKCw==,2022-05-01,uk,19,game 3,84.45,1,0,0,0,-18.69,0,0
2022-07-01,iFFApiXZ2wPdS666BLpKZw==,2022-03-01,uk,18,game 3,48.78,1,0,0,13.89,0,0,0
2022-07-01,iFnn4bfYgNs8OS5MCcLjeA==,2022-04-01,uk,28,game 3,21.39,1,0,0,3,0,1,-21.39
2022-07-01,iIytnKqiHLJVVoC/S4HgPQ==,2022-07-01,ru,24,game 3,12.51,1,12.51,1,0,0,1,-12.51
2022-07-01,ildaqkizLaFesmkjCvlzmQ==,2022-06-01,uk,24,game 3,17.07,1,0,0,0,-37.47,0,0
2022-07-01,JBV4ilPNTtWevrqq146kyg==,2022-06-01,uk,43,game 3,34.59,1,0,0,18.21,0,1,-34.59
2022-07-01,juwM8fLyplCQTgKTP8dJgQ==,2022-07-01,ru,34,game 3,15.45,1,15.45,1,0,0,0,0
2022-07-01,jVhb69DTRT5TSWYEiUrlbg==,2022-03-01,uk,20,game 3,36.21,1,0,0,0,-30.24,0,0
2022-07-01,K/6KHxREKTlFZXRfBNVNuQ==,2022-04-01,ru,19,game 3,38.07,1,0,0,23.43,0,1,-38.07
2022-07-01,L8+KU8u6xftnkFVO501X7w==,2022-07-01,uk,30,game 3,14.04,1,14.04,1,0,0,0,0
2022-07-01,lCD23Awt3KotauWenCRr5w==,2022-04-01,uk,20,game 3,22.98,1,0,0,0,-67.77,1,-22.98
2022-07-01,Lug+Yg90jslWgHEN6dc+Ng==,2022-04-01,uk,21,game 3,93.36,1,0,0,74.7,0,0,0
2022-07-01,lx3SsUV7NOrv93tCexVp5A==,2022-07-01,uk,16,game 3,36.21,1,36.21,1,0,0,0,0
